Series Name,Country Name,Country Code,Region,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
People using safely managed sanitation services (% of population),Peru,PER,Latin America & Caribbean,10.56441843,12.28394472,14.04920501,15.85963605,17.71462309,19.61351785,21.55586677,23.54096864,25.55642961,27.60569308,29.6935124,31.81940949,33.98335459,36.1848397,38.42373401,40.69992856,43.01289159,45.36251205,47.74971102,50.17419394,52.63598805,55.13477551
People using safely managed sanitation services (% of population),Philippines,PHL,East Asia & Pacific,45.4602415,45.82823594,46.1971101,46.56686387,46.93749592,47.309007,47.68139645,48.48587527,49.30083635,50.12629232,50.96098012,51.89074338,52.84696372,53.81010318,54.7801874,55.75702534,56.7406029,57.7295074,58.72308972,59.72091729,60.7224705,61.72721851
People using safely managed sanitation services (% of population),Poland,POL,Europe & Central Asia,86.00573889,86.67991459,87.35037063,88.00185153,88.6737419,89.34965423,90.02968975,90.7136305,91.40151131,92.09349049,92.78948612,93.48949371,94.192961,94.90075903,95.61282314,96.32918416,97.0497366,97.49891152,97.69939148,97.74775818,97.80322804,97.85996537
People using safely managed sanitation services (% of population),Portugal,PRT,Europe & Central Asia,53.61843353,53.75033464,53.87931428,54.00640394,56.01715794,58.10022348,60.25431387,62.47767647,64.76883701,67.12596811,69.54779032,72.03269629,74.57905204,77.18501026,79.8492862,82.57029355,85.34658354,88.17673998,90.83828256,91.31548648,91.7682707,92.19422036
People using safely managed sanitation services (% of population),Puerto Rico,PRI,Latin America & Caribbean,32.5385126,32.53629579,32.53407898,32.53186216,32.52964535,32.52742854,32.52521173,32.52299492,32.5207781,32.51856129,32.51634448,32.51412767,32.51191086,32.50969404,32.50916088,32.50916088,32.50916088,32.50916088,32.50916088,32.50916088,32.50916088,32.50916088
People using safely managed sanitation services (% of population),Qatar,QAT,Middle East & North Africa,87.5672014,87.5672014,87.5672014,87.5672014,87.5672014,87.5672014,87.5672014,87.56720127,87.56720114,88.45631246,89.34542379,90.23453512,91.12364644,92.01275777,92.90186909,93.79098042,94.68009175,95.56920307,96.4583144,97.34742573,98.23653705,99.12564838
People using safely managed sanitation services (% of population),Romania,ROU,Europe & Central Asia,46.91678868,46.91678868,46.89504234,46.93491011,48.06517543,49.24393402,51.16808178,53.13843971,55.17940214,57.29222992,59.47817453,61.73849463,64.04289213,66.41238044,68.86244496,71.40044261,74.02770291,76.74429521,79.55169492,82.11002723,84.51944541,86.97436835
People using safely managed sanitation services (% of population),Russian Federation,RUS,Europe & Central Asia,55.41941586,55.68407597,55.94938168,56.22216134,56.49786576,56.77412057,57.05092493,57.32827325,57.60616952,57.88444949,58.16343483,58.44296645,58.72519096,59.00983564,59.29707822,59.58650005,59.8781241,60.17182392,60.46733594,60.76454507,60.91085209,61.05754116
People using safely managed sanitation services (% of population),Samoa,WSM,East Asia & Pacific,47.93764181,47.93082991,47.94033996,47.95852793,47.97656555,48.20897657,48.44206137,48.67551143,48.83885336,49.00213427,49.1653524,49.1210323,48.56289409,48.00114548,47.43503402,46.86471781,46.29010496,45.71101359,45.12607612,44.5350838,44.00124128,43.46819324
People using safely managed sanitation services (% of population),San Marino,SMR,Europe & Central Asia,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925,90.1925
People using safely managed sanitation services (% of population),Sao Tome and Principe,STP,Sub-Saharan Africa,13.01545628,14.03341207,15.06998353,16.1105675,17.15222798,18.12698767,19.10659575,20.09044343,21.07793648,22.06822036,23.06103933,24.05573327,25.05193653,26.04729069,27.0419505,28.03573621,29.02861835,30.02060529,31.01172909,32.00204842,32.99164918,33.98067227
People using safely managed sanitation services (% of population),Saudi Arabia,SAU,Middle East & North Africa,79.15316237,79.18927219,79.22506639,79.26071121,79.29604223,79.33154306,79.36704158,79.40223463,79.43727487,79.47168886,79.50594748,79.54036625,79.57479198,79.60953879,79.64429051,79.67904472,79.71396721,79.74888795,79.78397588,79.8189117,79.85400445,79.88894798
People using safely managed sanitation services (% of population),Senegal,SEN,Sub-Saharan Africa,16.24665176,16.64394498,17.06026211,17.48363567,17.91044332,18.33507319,18.757517,19.17766331,19.59543717,20.01075422,19.6264226,19.20281988,18.74024218,18.23900135,17.69942009,17.1218138,16.50654013,15.8539841,15.16458494,14.43881276,13.67718118,13.87041536
People using safely managed sanitation services (% of population),Serbia,SRB,Europe & Central Asia,29.21858944,29.1818624,29.1455988,29.10984392,29.0744708,29.02437649,28.87811022,28.72864651,28.57603248,28.42018794,28.261122,28.09201012,27.85814423,27.62136269,27.3803425,27.13514468,26.88562744,26.6307773,26.37171556,26.10841715,25.82419226,25.53470106
People using safely managed sanitation services (% of population),Sierra Leone,SLE,Sub-Saharan Africa,4.967841411,5.12245095,5.277357768,5.43256298,5.798563532,6.183827317,6.587304804,7.004297954,7.434775923,7.876339319,8.330927927,8.798736056,9.279736538,9.77370769,10.28080676,10.80090452,11.43117897,12.06329406,12.68986793,13.33530879,13.99987471,14.68383094
People using safely managed sanitation services (% of population),Singapore,SGP,South Asia,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using safely managed sanitation services (% of population),Slovak Republic,SVK,Europe & Central Asia,84.73611229,84.73563461,84.7217162,84.56331367,84.38413808,84.20451155,84.02431446,83.84365386,83.66266549,83.48109727,83.28364167,83.08662026,82.90473221,82.72241827,82.53967868,82.52555675,82.51510291,82.50830373,82.49796933,82.49127471,82.48822325,82.4889278
People using safely managed sanitation services (% of population),Slovenia,SVN,Europe & Central Asia,39.75493174,41.92333014,44.15048961,46.43693824,48.78320408,51.18981524,53.66813806,56.16688657,58.73013935,61.47697644,64.28427863,67.15249813,70.08208947,73.07350954,76.12721758,79.24367516,80.97411447,82.01331306,83.05648429,83.4594664,83.64574254,83.83010134
People using safely managed sanitation services (% of population),Somalia,SOM,Sub-Saharan Africa,15.63945405,16.15182426,16.66339421,17.27970106,17.89507305,18.73471522,19.56878511,19.47767916,20.53167168,21.60144965,22.68708517,23.78602777,24.60296699,25.43063625,26.26924721,27.11873816,27.97903605,28.84957204,29.73025443,30.62027642,31.5195428,32.42749157
People using safely managed sanitation services (% of population),South Africa,ZAF,Sub-Saharan Africa,54.61117738,55.41997928,56.24144246,57.06454034,57.88363419,58.69777648,59.50735764,60.31221787,61.11243079,61.90695248,62.69634014,63.48024899,64.25873887,65.03114572,65.7979116,66.55873802,67.3135147,68.06200736,68.80413432,69.53983468,70.26913561,70.99176796
People using safely managed sanitation services (% of population),Spain,ESP,Europe & Central Asia,90.85410031,90.85399976,90.85740427,90.86075043,90.8641084,90.70633928,90.54736389,90.47266516,90.43694666,90.40105126,90.36499177,90.32877819,90.29241154,90.25590335,90.21890821,90.18123932,90.14346057,90.10017257,90.05554019,90.01077214,89.96585698,89.96563307
People using safely managed sanitation services (% of population),Suriname,SUR,Latin America & Caribbean,29.46502886,29.70744704,29.94854131,30.18857532,30.42741729,30.12066482,29.81153231,29.49834384,29.1809452,28.85917845,28.53333853,28.20326655,27.86896052,27.53041228,27.1851955,26.83321545,26.47466967,26.10961277,25.73796246,25.36005983,25.1806025,25.17132316
People using safely managed sanitation services (% of population),Sweden,SWE,Europe & Central Asia,95.02129311,95.04160172,95.06086372,95.08013849,95.09934207,95.11846697,95.13986161,95.16335698,95.1867739,95.21002977,95.23311443,95.2600219,95.29047036,95.32045324,95.3500555,95.37929709,95.40808372,95.43650692,95.46440101,95.49181092,95.51875109,95.54521956
People using safely managed sanitation services (% of population),Switzerland,CHE,Europe & Central Asia,98.70471783,98.70437693,98.70549092,98.70661328,98.70768573,98.70880683,98.70992808,98.71104248,98.71215996,98.71323488,98.71435392,98.80554858,98.89650651,98.99355088,99.1128296,99.23192223,99.35081461,99.46827251,99.58413247,99.69980947,99.81465728,99.81492445
People using safely managed sanitation services (% of population),Tanzania,TZA,Sub-Saharan Africa,5.773557507,6.9002368,8.033801057,9.189282993,10.29628547,11.40031896,12.51335917,13.62313385,14.72967815,15.68878545,16.63448558,17.49054262,18.31206109,19.12831721,19.9387086,20.74298912,21.54064093,22.33153519,23.11526826,23.89127864,24.9059787,25.01033668
People using safely managed sanitation services (% of population),Thailand,THA,South Asia,19.92458939,20.05492057,20.18838081,20.33723744,20.50081561,20.833067,21.17062848,21.51336362,21.86139547,22.21450217,22.57296308,22.90760135,23.23987711,23.57552461,23.91465398,24.25724568,24.60270606,24.94249394,25.28339602,25.60781562,25.93233739,26.25913123
People using safely managed sanitation services (% of population),Togo,TGO,Sub-Saharan Africa,3.347063831,3.459213648,3.571703396,3.684479978,3.797502322,3.908800412,4.021709796,4.13614225,4.252056148,4.369170549,4.487588392,4.608069578,4.730035905,4.85277429,4.976270178,5.100422567,5.225262068,5.350629318,5.47640058,5.602449696,5.728649128,5.742300416
People using safely managed sanitation services (% of population),Tonga,TON,East Asia & Pacific,34.14567174,34.1437352,34.14186579,34.1399314,34.13799447,34.64358035,35.1487669,35.65245602,36.15467185,36.64876922,37.0447039,36.57258676,36.10865022,35.65163396,35.19696709,34.74441673,34.29409774,33.84600779,33.39822759,32.95074302,32.54002003,32.26281935
People using safely managed sanitation services (% of population),Tunisia,TUN,Middle East & North Africa,54.0940568,54.89357921,55.9225982,57.2564137,58.59539189,59.91450459,61.24735262,62.59289868,63.95135686,65.32252,66.70581089,68.1017818,69.50984911,70.92911928,72.36045656,73.80589123,75.26463816,76.73624658,78.22053762,79.71671472,80.96171191,81.04472719
People using safely managed sanitation services (% of population),Turkiye,TUR,Europe & Central Asia,43.23986731,43.22211615,43.68864833,44.14340808,45.82619881,47.53645548,49.2741978,50.75450977,52.28821445,53.87555266,55.51648311,57.21110009,58.95933426,60.76157562,62.61762844,64.52750029,66.49110635,68.50848398,70.5795281,72.70424284,74.88009858,76.76694462
People using safely managed sanitation services (% of population),Tuvalu,TUV,East Asia & Pacific,41.96668676,42.28838587,42.60723196,42.87640342,43.11535374,43.3476169,43.43783063,43.51950181,43.59268449,43.65811313,43.71560645,43.09503079,42.48818137,41.89565063,41.31929266,40.75868807,40.21339446,39.68295329,39.16660768,38.66391931,38.17434539,37.69727101
People using safely managed sanitation services (% of population),Uganda,UGA,Sub-Saharan Africa,14.12801968,14.30369032,14.47825477,14.65169276,14.8240523,14.99502466,15.16494689,15.33358326,15.50677301,15.67884169,15.8499127,16.01989907,16.18885134,16.3565504,16.52253723,16.68738397,16.8509431,17.01320061,17.17401364,17.33356214,17.49164136,17.64824021
People using safely managed sanitation services (% of population),Ukraine,UKR,Europe & Central Asia,42.33083271,42.43030898,42.89642655,43.35459685,43.83219057,44.30547164,44.78091985,45.25625984,45.73130646,48.54514163,51.35829504,54.15550249,56.93655455,59.672976,62.33573405,64.73988916,67.15046869,69.56755354,71.98588907,71.97734038,71.96381949,71.94890083
People using safely managed sanitation services (% of population),United Arab Emirates,ARE,Middle East & North Africa,98.4404331,98.44016625,98.43990153,98.43964435,98.43939009,98.43913927,98.438893,98.43864697,98.43841825,98.43818897,98.43796741,98.44030302,98.44264098,98.44498691,98.44733941,98.44969883,98.4520681,98.45443442,98.4568159,98.45919696,98.46158408,98.46326774
People using safely managed sanitation services (% of population),United Kingdom,GBR,Europe & Central Asia,97.73613569,97.7415036,97.75740885,97.77309825,97.7886825,97.80405643,97.81931215,97.84523561,97.8710579,97.8966689,97.92212284,97.94741467,97.97266823,97.99297115,98.00711777,98.0211602,98.03514391,98.04897324,98.06269027,98.0763514,98.08985901,98.10325025
People using safely managed sanitation services (% of population),United States,USA,North America,96.49619073,96.55744513,96.61879809,96.68024336,96.74177053,96.80340237,96.86511672,96.92691877,96.98880881,97.0507855,97.10589355,97.1391349,97.1732887,97.20835072,97.24435119,97.21700649,97.19027189,97.16416251,97.13868042,97.11384069,97.08965754,97.06614582
People using safely managed sanitation services (% of population),Uzbekistan,UZB,Europe & Central Asia,74.16726503,74.16790224,74.15045302,74.12573913,74.09751477,74.07087936,74.04085239,74.00759515,73.97111187,73.93158039,73.8886424,73.89720352,73.96092903,74.02532384,74.09038317,74.15611012,74.22250462,74.2895636,74.35135627,74.40781177,74.45844281,74.50296521
People using safely managed sanitation services (% of population),"Venezuela, RB",VEN,Latin America & Caribbean,25.88172492,25.76835436,25.6549838,25.54161324,25.42824268,25.31487212,25.20150156,25.088131,24.97476044,24.95567723,25.06388665,25.20174433,25.37192156,25.54209879,25.71227602,25.88245325,26.05263048,26.22280771,26.39298494,26.56316217,26.53166762,26.36734506
People using safely managed sanitation services (% of population),Viet Nam,VNM,East Asia & Pacific,31.72399241,33.07224798,33.57521235,34.07125929,34.56046742,35.11983696,35.67406821,36.222939,36.7661758,37.30365337,37.83549553,38.36088283,38.8796269,39.39143216,39.89617706,40.39362192,40.88355673,41.36584109,41.84035935,42.30698609,42.76560596,43.21620918
People using safely managed sanitation services (% of population),West Bank and Gaza,PSE,Middle East & North Africa,43.8223909,43.92939534,44.03625202,44.14212361,44.43736927,44.78585182,45.66236046,47.1356473,48.61572701,50.10545925,51.60485225,53.11318615,54.6300963,56.15521781,57.68817685,59.22830383,60.77524757,62.32891727,63.88841227,65.45387515,67.02422299,68.59957469
People using safely managed sanitation services (% of population),"Yemen, Rep.",YEM,Middle East & North Africa,24.77158786,24.89067583,25.01154507,24.62637461,24.10349831,23.48498619,22.86441983,22.24149403,21.61612012,20.98821184,20.35768482,19.72430671,19.08802834,18.44893628,17.80670063,17.43173963,17.72453563,18.01167502,18.29296842,18.56846216,18.83797926,19.10135572
People using safely managed sanitation services (% of population),Zimbabwe,ZWE,Sub-Saharan Africa,27.58742777,27.52948118,27.53793941,27.59090485,27.65548776,27.43583562,27.21707914,26.99905139,26.78188734,26.56541206,26.34976939,27.70012745,28.94123602,30.07467046,31.10169393,32.02672168,32.85381571,33.58660004,33.54426624,32.96148124,32.38123187,31.80243726
